APV                3              20               3               0
               0           244.3           46.16
               1           74.95           36.05
               2           92.01           45.75
               3            47.4            43.5
               4          -60.11           33.51
               5          -48.25           36.05
               6          -11.31           33.46
               7           -23.3           29.33
               8            -115           19.51
               9          -113.4           20.57
              10           -77.3           40.23
              11          -42.51           11.04
              12          -103.7           9.441
              13          -49.76           8.566
              14            16.4           8.104
              15           15.02           7.182
              16          -63.85           6.536
              17          -52.48           6.009
              18           8.106           5.588
              19           13.58           5.549
              20          -47.71           5.409
              21          -32.54           5.596
              22           4.659           5.187
              23           15.65           5.201
              24           -56.8            5.39
              25          -25.85            5.31
              26           37.09           5.379
              27           35.51           5.266
              28          -51.97           5.307
              29          -8.154           5.247
              30           50.44           5.184
              31           50.78           5.168
              32          -38.71            5.38
              33           -34.4           5.678
              34           12.95           5.593
              35           29.68           5.387
              36          -38.73           5.406
              37          -25.81           5.454
              38           14.57           5.423
              39           26.83           5.452
              40          -41.66           5.614
              41           -14.7           5.823
              42           34.55           5.828
              43           27.17           5.446
              44          -38.43           5.271
              45           10.87           5.631
              46           55.51            5.46
              47           46.82           5.698
              48          -44.99           5.117
              49          -40.73           5.145
              50           14.86           5.368
              51           34.17            5.26
              52          -39.79           5.075
              53          -27.42           5.019
              54            25.5           5.417
              55           31.53           5.203
              56           -47.7           5.203
              57          -16.53           5.206
              58           40.96           5.283
              59           30.03           5.328
              60          -42.34           4.996
              61         -0.9411           4.797
              62              45           5.072
              63           48.18           6.023
              64          -41.55           5.288
              65          -38.82           5.334
              66           11.21           5.357
              67           24.89           5.298
              68          -44.71           5.299
              69          -35.98           5.493
              70           24.41           5.482
              71           21.91           5.305
              72             -56           5.259
              73          -14.07           6.935
              74           51.56           14.32
              75           34.39           5.283
              76          -43.89           5.044
              77           6.272           5.133
              78           63.59           5.303
              79            61.1           5.399
              80          -39.27           5.163
              81          -39.67           5.229
              82            9.33            5.11
              83           29.48           5.316
              84          -41.32           5.358
              85           -30.4           5.241
              86           15.99           5.205
              87            28.4           5.216
              88          -48.09           5.313
              89          -13.07           5.405
              90           41.67           8.577
              91           31.54           3.464
              92          -41.36            4.99
              93          -6.009           5.013
              94            53.5           5.123
              95           48.96           5.333
              96          -44.42           5.356
              97          -35.04           5.649
              98           29.51           5.766
              99           29.63           5.499
             100          -48.65           5.283
             101          -17.59           5.616
             102           36.43           5.474
             103            32.8           5.392
             104          -44.05           5.344
             105          -10.15           5.841
             106           53.12           5.514
             107           33.71             5.5
             108           -39.6            5.24
             109           7.692           5.528
             110           66.43           5.608
             111            72.8           5.432
             112          -32.71           3.397
             113          -35.26           4.957
             114           15.68           5.184
             115              31           5.176
             116          -50.88           5.082
             117          -19.05           4.998
             118            36.3           5.008
             119           32.95           5.121
             120          -57.25           5.153
             121          -8.769           5.127
             122           47.87           5.138
             123           40.72            5.11
             124          -32.92           4.912
             125           7.272           5.028
             126           58.94           5.163
             127           58.38           6.474
APV                3              20               3               1
               0           211.8           47.59
               1           83.89           36.99
               2           90.92           43.99
               3           39.05           42.13
               4          -56.25           32.09
               5          -39.37           33.96
               6          -14.02           32.02
               7          -31.85           29.63
               8          -106.5           22.28
               9          -72.65           19.16
              10          -49.66           20.54
              11           -46.9           17.99
              12          -94.11           19.57
              13           -42.1           15.34
              14           14.67           21.84
              15           5.202           7.914
              16           -59.2           8.028
              17           -59.3           7.831
              18          -13.55           13.12
              19          -1.654           6.824
              20          -64.47           13.14
              21           -29.7           9.127
              22           13.43           11.41
              23           18.89           3.637
              24          -50.74           5.547
              25          -10.15           7.535
              26           25.23           14.48
              27           28.05           10.53
              28          -36.98           18.79
              29          -13.27           6.598
              30           31.59            9.49
              31           19.85           5.396
              32           -55.2           10.08
              33          -40.96           3.542
              34           14.61           5.513
              35           19.24            12.9
              36          -46.78           11.62
              37          -15.08           4.864
              38            35.1           5.508
              39           22.05           5.227
              40          -45.96           3.895
              41          -8.331           5.522
              42           31.52           5.685
              43           15.95           8.973
              44          -39.35           19.61
              45           6.949           10.06
              46           51.59           20.24
              47           35.29            6.43
              48          -41.91           6.643
              49          -36.85              11
              50           15.69           5.044
              51           15.93           3.335
              52          -53.06           5.353
              53          -24.35            6.65
              54           21.86           12.32
              55           29.02           12.53
              56          -32.65           5.999
              57          -12.59           11.92
              58           32.54            6.43
              59            25.4           5.343
              60          -32.87           5.684
              61           15.12             3.2
              62           47.86           4.887
              63           27.27           4.048
              64          -41.68           5.388
              65          -16.41           5.638
              66           35.54           12.31
              67           38.24           10.71
              68          -44.06           9.555
              69          -16.86           6.219
              70           25.16           8.934
              71           18.25           5.264
              72          -37.85           5.158
              73          -0.405           7.636
              74           36.17           15.25
              75           25.18           9.111
              76          -28.32           3.475
              77           18.06           6.106
              78           43.25           8.785
              79            29.9           5.588
              80          -49.13           6.248
              81          -31.33           9.452
              82            11.3            7.74
              83           11.36           8.936
              84          -49.08           16.63
              85          -11.14           6.666
              86           34.12           11.41
              87           37.22           13.67
              88          -33.54           6.228
              89          -13.06           5.666
              90           31.97            7.52
              91           28.26           5.029
              92          -16.99           3.105
              93           20.65           3.851
              94           58.59           6.553
              95           31.61           5.124
              96          -59.03           5.132
              97          -36.44           5.288
              98           13.84           9.876
              99           16.62           8.061
             100          -53.52           16.15
             101          -17.03           4.366
