APV                3              20               3               0
               0             334           49.78
               1           69.81           40.64
               2           86.39           44.72
               3           72.64           48.65
               4          -51.67           35.52
               5          -58.89           37.65
               6           -16.3           35.55
               7           3.771           31.07
               8          -103.6           22.16
               9          -105.6            17.8
              10          -98.14           13.56
              11          -23.59           11.76
              12          -106.6           10.46
              13          -66.84           9.844
              14           6.314           8.875
              15           35.23           8.729
              16          -51.99           7.924
              17          -64.89           7.268
              18           0.972           6.557
              19           30.43           6.758
              20          -43.41            6.65
              21          -38.48           6.375
              22          -7.547           6.357
              23           33.43           6.424
              24          -55.81             6.4
              25          -41.51           6.494
              26           23.36           6.467
              27           60.43           6.545
              28          -56.49            6.29
              29          -23.83           6.256
              30           34.86           6.449
              31           72.66           6.531
              32          -29.12           6.598
              33          -42.11           6.921
              34         -0.4987           6.298
              35           45.57           6.838
              36          -34.57           6.661
              37          -33.57           6.831
              38         -0.2517           6.232
              39           43.59           6.953
              40          -41.46           6.712
              41          -29.02            6.96
              42           25.15           6.845
              43           45.19           6.956
              44          -47.47           6.583
              45          -3.341           6.856
              46           43.35           6.734
              47           68.64           7.134
              48          -34.89           6.366
              49          -52.07           6.157
              50          0.1105           6.058
              51           51.93           6.437
              52          -33.76           6.224
              53          -38.72           6.192
              54           12.01           6.219
              55           51.64           6.289
              56          -47.01           6.342
              57          -33.01           6.326
              58            31.8           6.535
              59           49.75           6.734
              60          -48.49           6.055
              61          -12.56           6.239
              62           28.32           6.171
              63           67.81           7.487
              64          -31.63           6.327
              65          -50.44           7.022
              66          -1.548            6.08
              67           39.11           6.603
              68          -36.72           6.387
              69          -51.91           7.018
              70           13.54           6.663
              71           43.18           6.709
              72          -57.73           6.374
              73          -34.95           7.513
              74           43.62           6.675
              75           56.65           6.795
              76          -50.69           6.307
              77          -9.783           6.374
              78           47.87           6.778
              79           85.75           6.964
              80          -28.45           6.539
              81          -48.41           6.401
              82          -5.236           5.866
              83           45.39           6.482
              84          -36.06           6.489
              85          -39.12           6.297
              86           1.011           5.956
              87           46.85           6.492
              88          -49.67             6.4
              89           -28.6           6.385
              90           32.15           6.481
              91           49.11           4.474
              92          -44.19           6.173
              93          -22.83           6.347
              94           37.38             6.4
              95           70.89           6.776
              96          -35.08           6.383
              97          -50.81           6.775
              98           18.03           6.777
              99           50.89           7.063
             100          -47.75           6.519
             101          -31.53           6.704
             102           25.73           6.671
             103           53.07           6.854
             104          -43.35           6.534
             105          -30.97           7.917
             106           46.08           6.824
             107           53.78           6.962
             108           -47.4           6.403
             109          -8.401           6.614
             110            45.4           6.604
             111           98.29           7.183
             112          -22.67           4.212
             113          -44.61           6.071
             114          -1.125           5.891
             115           51.82           6.513
             116          -51.51           6.148
             117          -32.06           6.072
             118           23.56           6.064
             119           58.15           6.445
             120          -62.71           6.109
             121          -25.49           6.257
             122           35.42           6.233
             123           60.69           6.591
             124          -39.27           5.929
             125           -5.16           5.998
             126           39.95           6.226
             127           88.35           7.198
APV                3              20               3               1
               0           282.4           52.49
               1            74.6           42.61
               2           85.49           44.37
               3           64.74           49.54
               4          -45.25           35.26
               5          -49.15           36.77
               6          -21.48            35.2
               7         -0.5353           32.45
               8          -103.4           26.27
               9          -66.93           20.79
              10             -62           24.71
              11          -26.35           20.94
              12          -93.92           25.76
              13          -60.51           16.07
              14           6.313           26.91
              15           21.69           10.24
              16          -40.45           9.956
              17           -64.6           7.687
              18          -32.11           17.14
              19           20.64           7.404
              20          -63.16           16.87
              21          -38.89           12.07
              22          -6.669           15.65
              23            45.6           4.541
              24          -53.93           6.865
              25          -19.62            6.87
              26           7.017           19.42
              27           45.25           10.31
              28          -33.92           25.56
              29          -30.44           7.467
              30           16.59           12.97
              31           39.42           5.092
              32          -41.73           11.77
              33          -54.36           4.824
              34          -2.793           3.181
              35            41.5           16.88
              36          -41.65           16.38
              37          -31.54           7.408
              38           21.95           6.681
              39           46.78           7.115
              40          -45.83           4.579
              41          -23.42           7.097
              42           21.74           7.096
              43           34.76           7.338
              44          -43.55           27.19
              45           -12.7           8.297
              46           38.79           25.85
              47           55.49           8.977
              48          -26.02           6.972
              49          -49.66           13.18
              50         -0.4963            6.31
              51           39.83           3.814
              52          -48.76           6.618
              53          -34.78           8.184
              54           4.021              14
              55           46.02           16.63
              56           -25.7           5.336
              57          -28.42           14.98
              58           16.75           9.007
              59           46.23           6.997
              60          -42.68           10.59
              61          0.1608           3.262
              62           36.67           6.352
              63           47.63           4.992
              64          -34.41           7.518
              65          -29.38           4.774
              66           14.81           16.52
              67           65.46           15.02
              68             -40           13.52
              69          -30.74           8.306
              70           12.16           12.23
              71           37.56           7.152
              72           -39.6           6.712
              73           -13.3           7.134
              74           24.24           20.06
              75           44.46           12.94
              76          -39.66            4.13
              77           7.908           6.678
              78           28.59           14.36
              79           53.45           7.463
              80          -40.02           7.016
              81          -41.62           12.06
              82          -3.033           9.725
              83           31.91           8.401
              84           -49.5           20.14
              85          -23.57           6.862
              86           16.07           13.61
              87           59.28           18.17
              88          -26.91           8.422
              89          -28.35           6.579
              90           18.22           10.53
              91           41.16           6.919
              92          -23.21           3.902
              93           3.797           3.305
              94           46.14           7.927
              95           61.02            6.42
              96          -51.51            6.68
              97          -48.58           5.787
              98          -4.342           10.88
              99           40.05           7.116
             100          -49.44            19.3
             101          -33.06           10.87
             102           18.39           6.964
             103           53.48           6.885
             104           -23.5           9.485
             105          -17.32           8.185
             106           27.31           6.583
             107           58.06           7.007
             108          -29.88           6.923
             109          -10.82           3.376
             110           41.71            6.55
             111           69.64           3.973
             112          -43.92           13.54
             113          -25.16           6.841
             114           10.61           17.79
             115           45.67           4.512
             116          -43.05           4.282
             117          -22.09           6.378
             118           36.38           21.43
             119           53.48           16.93
             120          -27.57           12.46
             121           -16.7           6.649
             122           36.37           12.71
             123           43.34           4.182
             124          -26.61           4.109
             125          -14.38           6.287
             126           22.55           13.26
             127           92.19           9.573
APV                3              20               3               6
               0           284.7           48.52
               1           69.83           39.98
               2            66.7           39.85
               3           59.52           43.01
               4          -57.84           31.44
               5          -30.33           31.89
               6          -13.06           30.51
               7           9.101           26.65
               8          -78.05           19.76
               9          -91.17           15.76
              10          -72.52           12.41
              11          -7.207            10.3
              12          -75.99           9.698
              13          -69.24           8.881
              14          -3.353           8.022
              15            21.4           7.677
              16          -41.91           7.392
              17          -51.38           6.624
              18          -23.08            6.27
              19           10.76            5.94
              20          -64.94           6.061
              21          -48.26           5.657
              22          -6.806           5.569
              23           54.15           5.725
              24          -42.04            5.93
              25          -43.71           5.712
              26           10.09            5.55
              27           59.91            5.91
              28           -31.7           5.706
              29          -5.727           5.542
              30           24.06            5.76
              31           60.62           5.792
              32          -9.918           6.101
              33          -47.11           6.372
              34          -10.39           5.922
              35           39.15           5.965
              36          -50.55            5.99
              37          -45.67           6.018
              38           3.716           5.827
              39           31.16           6.074
              40          -39.72           6.131
              41          -26.51           6.304
              42           19.68           6.309
              43            42.9           6.077
              44          -23.74           6.161
              45          -3.846            6.28
              46           19.91           6.102
              47           67.75           6.371
              48          -32.43           5.673
              49          -25.94           5.365
              50           -5.89           5.326
              51           40.23           5.471
              52          -46.27           5.336
              53          -45.96           5.155
              54           -3.07           5.126
              55           57.22           5.438
              56          -37.86           5.485
              57          -29.85           5.343
              58           12.64           5.492
              59           49.75           5.716
              60          -31.19           5.302
              61           -15.2           5.265
              62           34.02           5.127
              63           62.48           5.746
              64          -35.56           5.557
              65          -40.65           6.528
              66           10.73           5.526
              67           35.81           5.675
              68          -41.99           5.813
              69          -34.29           6.336
              70          -1.725           5.407
              71            38.6           6.019
              72          -42.42           5.506
              73          -21.36            6.05
              74           13.35            5.61
              75           39.36           5.831
              76          -33.38           5.478
              77          -34.16           5.648
              78           15.45           5.732
              79           63.81           5.789
              80          -28.63           5.736
              81          -40.21           5.637
              82           12.71             5.4
              83           30.51           5.852
              84          -39.28           6.087
              85          -32.76           5.739
              86           12.37           5.678
              87           55.36           5.849
              88          -24.09           5.717
              89          -33.79           5.542
              90           0.827           5.093
              91           47.33           5.888
              92          -22.89           5.578
              93          -14.57           5.661
              94           25.92           5.579
              95           69.49           5.813
              96          -28.72            5.93
              97          -34.73           5.963
              98           10.59           5.969
              99           49.49           6.287
             100          -35.64           6.096
             101          -14.51           6.182
             102           14.19           6.039
             103           43.23            6.21
             104          -25.95            5.83
             105          -22.41           7.119
             106           27.72           6.078
             107           59.02           6.272
             108          -14.11           5.825
             109           2.783           5.817
             110           38.13           5.966
             111           88.32           6.016
             112          -34.28           5.574
             113          -36.71           5.304
             114          0.2304           4.845
             115           43.63           5.525
             116          -34.01           5.453
             117          -26.34           5.246
             118           4.821           5.063
             119           46.72           5.643
             120          -29.29           5.438
             121          -24.23           5.302
             122           16.32           5.094
             123           63.06            5.76
             124          -32.76           5.094
             125          -23.61           5.047
             126           40.65           5.282
             127           103.3           5.693
APV                3              20               3               7
               0           290.2           49.26
               1              90           44.07
               2           97.63           43.65
               3           62.79           47.05
               4          -45.78           38.39
               5          -35.13           35.93
               6          -9.785            34.2
               7          -9.302            30.1
               8          -92.83            22.1
               9          -70.52           16.92
              10          -77.01           12.85
              11          -29.41           10.98
              12          -82.59           14.59
              13          -65.37           19.12
              14          -2.821           7.678
              15           13.75           7.779
              16           -47.3           7.171
              17          -43.66           6.226
              18         -0.3341            5.22
              19           12.11           11.87
              20          -50.55           5.924
              21          -18.55           5.375
              22           9.986           5.214
              23           36.01           5.371
              24          -54.53           5.635
              25          -36.32           5.311
              26           20.05             5.1
              27           34.35           5.595
              28           -45.8           5.386
              29          -17.73           5.158
              30           32.26           20.21
              31           50.84           5.988
              32          -34.14           5.738
              33          -55.06           5.867
              34          -2.554           5.142
              35           49.87           8.569
              36          -34.01           5.888
              37           -23.8           19.42
              38           23.33           6.129
              39            41.4           5.892
              40           -48.8           5.828
              41          -21.36           6.091
              42           19.78           5.853
              43           27.48           5.669
              44          -34.54           14.06
              45          -14.57           6.189
              46           27.64           17.94
              47           33.88           6.448
              48          -48.62           5.592
              49          -43.28           5.225
              50           8.078           5.127
              51           42.35           5.457
              52          -34.99           5.301
              53          -27.34           5.029
              54           16.99           10.94
              55            22.4           5.456
              56          -37.21           5.419
              57          -13.62           13.02
              58           35.51           6.201
              59           27.23           5.539
              60          -37.25           5.015
              61          -26.47           5.007
              62           40.27           4.956
              63           44.31           5.646
              64          -43.55           5.447
              65          -29.18           6.443
              66          -1.951           5.062
              67           47.05           5.524
              68          -38.47           16.49
              69          -23.56              18
              70           10.62           6.026
              71           28.15           5.916
              72          -30.72           10.94
              73           -22.3           6.387
              74           26.61           5.803
              75           24.37           5.692
              76          -44.77           10.49
              77          -26.23            5.46
              78           45.43           5.624
              79           59.91           5.941
              80          -52.99           5.439
              81          -33.83           5.291
              82            14.2           5.052
              83           40.49           5.485
              84          -36.33           5.551
              85          -19.77           5.178
              86           16.99           5.056
              87           32.23           5.303
              88           -34.9           6.891
              89          -30.44           15.51
              90           29.99           8.542
              91           40.48           5.541
              92          -28.28           5.128
              93          -5.746           4.924
              94           40.29            5.21
              95           62.74           5.632
              96          -54.71           5.497
              97          -39.42            5.65
              98           20.75           5.617
              99           39.07           5.756
             100          -37.74           5.655
             101          -7.639           18.04
             102           21.59           5.968
             103           49.98           5.813
             104          -31.95           5.474
             105          -13.82           13.29
             106           37.24           5.922
             107           39.57           5.886
             108          -29.73           18.79
             109          -9.036           5.969
             110           36.73           5.602
             111           65.56           5.838
             112          -32.78           5.418
             113          -30.33           5.182
             114            2.34           7.005
             115           37.65           5.335
             116          -37.02           5.309
             117          -19.36           19.24
             118            21.6           5.606
             119           48.89           5.433
             120          -16.14           7.022
             121          -13.29           20.76
             122           21.33           13.53
             123           23.68           5.774
             124          -38.12           5.082
             125          -20.59           4.947
             126           36.66           4.945
             127           77.64           10.81
APV                3              20               2               0
               0           264.4           46.54
               1           83.69           38.53
               2           64.73           42.59
               3           48.93            44.5
               4          -12.11           33.63
               5          -21.85           35.25
               6          -32.61           33.43
               7          -2.218           28.49
               8          -55.47           19.84
               9           -77.7           16.34
              10          -122.4           12.47
              11          -25.23           11.06
              12          -63.76           9.924
              13          -66.02           9.489
              14          -29.98           8.985
              15           13.84           8.254
              16          -6.046            7.64
              17          -53.81           7.211
              18          -36.12           6.678
              19           16.15           6.837
              20          -30.79           6.895
              21          -27.48           6.563
              22          -6.823           6.157
              23           24.78           6.526
              24          -25.27           6.787
              25           -13.7           6.558
              26             1.7           6.195
              27           64.55           6.648
              28          -19.08           6.358
              29          -14.97           6.381
              30          -5.005           5.999
              31           35.44            6.44
              32          -10.12             6.8
              33           -42.8           6.991
              34          -7.018           6.473
              35           12.75           6.654
              36          -41.61           6.934
              37          -26.16           6.753
              38         -0.8348           6.218
              39           41.17            6.84
              40          -17.46           7.088
              41          -6.158           6.757
              42           2.727           6.539
              43           34.41           6.881
              44          -45.84           6.623
              45           -9.63           6.856
              46           8.076           6.498
              47           62.31            7.05
              48          -1.173           6.295
              49          -23.68           6.372
              50           3.345           6.049
              51           29.62           6.544
              52          -10.38           6.339
              53          -18.79           6.239
              54          -12.38           6.161
              55           25.22           6.365
              56          -26.55           6.478
              57           -3.08           6.191
              58         0.06867             6.2
              59           40.45           6.578
              60          -18.37           6.277
              61          -21.48            6.23
              62            12.5            6.19
              63           44.21           7.503
              64          -4.469           6.427
              65          -25.93           6.976
              66          -6.939           6.388
              67           17.12           6.679
              68          -9.029           6.635
              69           -7.67           6.814
              70          -8.169            6.51
              71           15.37            6.72
              72          -22.05           6.693
              73          -7.759           6.819
              74           8.046           6.613
              75           46.34           6.711
              76          -18.77           6.392
              77          -14.18           6.559
              78           17.78           6.499
              79           63.29           6.885
              80          -19.15           6.686
              81          -29.61           6.471
              82          -22.21           6.169
              83           38.35            6.38
              84          -21.91           6.798
              85          -13.63           6.366
              86          -9.923           6.232
              87           49.96           6.518
              88           -22.6           6.645
              89          -27.25           6.311
              90          -9.444           6.317
              91           66.53           6.745
              92          -25.47           6.353
              93          -28.21           6.363
              94            5.24           5.973
              95           37.55           6.515
              96          -37.29           6.732
              97           -5.51           6.655
              98          -6.835           6.709
              99           11.17           6.739
             100          -26.66           6.909
             101          -16.64            6.83
             102           -13.6           6.654
             103           48.21           6.788
             104          -15.85           6.705
             105          -21.03            7.54
             106           11.61           6.872
             107           50.66           6.914
             108          -30.43           6.491
             109          -6.197           6.612
             110           25.13           6.529
             111           77.39            6.84
             112          -16.89           6.608
             113          -25.71           6.301
             114          -3.175            6.02
             115           42.56           6.527
             116          -22.65           6.516
             117           7.319           6.098
             118          -1.301           5.796
             119            39.5           6.421
             120          -18.46           6.498
             121          -10.93           6.336
             122           4.818           5.955
             123           40.57           6.497
             124          -14.86            6.23
             125          -8.514           5.984
             126           6.806           6.034
             127           96.17           6.939
APV                3              20               2               1
               0             275           48.99
               1           80.27           40.52
               2           83.69           44.59
               3           45.11           46.15
               4          -10.24            35.1
               5          -13.72            36.1
               6          -7.511           34.18
               7          -15.18           29.34
               8          -39.18           20.65
               9          -58.22           17.17
              10          -57.53           13.43
              11          -31.34           12.01
              12          -64.66           11.05
              13          -70.82           10.47
              14          -6.697           9.878
              15            12.7           9.199
              16          -6.252             8.7
              17           -35.7           8.092
              18           -5.46           7.517
              19          -12.91           7.602
              20          -10.11           7.557
              21          -31.04           7.281
              22          -17.12           7.218
              23           15.56           7.153
              24          -13.06           7.391
              25          -25.66            7.35
              26           1.198           6.824
              27           13.28           7.418
              28          -7.029           7.053
              29          -25.83            7.11
              30         -0.3866           6.696
              31           21.57           7.398
              32           5.529           7.681
              33          -25.73           7.976
              34           2.199           7.094
              35           5.115           7.185
              36          -16.24            7.56
              37          -19.97           7.732
              38           17.51           7.638
              39           16.16           7.417
              40           -41.6           8.019
              41             -15           7.806
              42           23.19            7.89
              43           28.27           7.625
              44          -39.84           7.667
              45          -24.86            7.93
              46           23.67            7.52
              47           31.42           7.797
              48           1.079           7.062
              49          -25.26           7.162
              50            5.02           6.881
              51           23.18           7.152
              52          -10.28           7.084
              53          -29.46           7.029
              54           9.526           6.998
              55           10.03           6.953
              56          -15.05           7.413
              57          -16.86           7.313
              58            15.9           7.232
              59           9.956           7.137
              60          -22.62           7.179
              61           -18.4           7.012
              62           20.55           6.897
              63            25.7           7.285
              64          -5.964           8.042
              65          -7.972           7.761
              66          -1.208           7.163
              67           13.28           7.292
              68          -8.205           7.507
              69          -11.58           7.883
              70          -10.91           7.313
              71           23.11           7.524
              72          -21.54           7.528
              73          -1.738            7.92
              74           15.19           7.563
              75           22.35           7.689
              76          -29.69           7.499
              77          -11.93           7.227
              78            16.5           7.375
              79           34.02           7.545
              80         0.04184            7.26
              81          -24.43           7.358
              82            1.44           6.823
              83            1.65           6.874
              84          -1.155           7.234
              85          -28.33           7.307
              86           4.517           6.766
              87           14.66           7.076
