APV                3              20               1               0
               0           241.3           45.79
               1           75.18           37.54
               2           48.26           38.59
               3           35.38           41.91
               4          -23.09           30.77
               5          -37.97            33.5
               6          -51.37           33.48
               7           -21.8           30.03
               8          -67.22            23.4
               9          -87.19           18.54
              10          -131.8           14.68
              11          -40.36           12.51
              12          -73.02            11.1
              13          -70.82           10.21
              14          -32.81           9.086
              15           11.43           8.558
              16           -8.25           8.089
              17             -55           7.293
              18          -35.69           6.945
              19           15.91           6.899
              20          -29.43           6.784
              21          -26.85           6.313
              22          -4.802           6.065
              23           25.72           6.357
              24          -23.44            6.77
              25          -11.35           6.443
              26           5.474           6.091
              27           64.92           6.669
              28           -18.2           6.296
              29           -13.3           6.257
              30          -2.888           5.849
              31           36.88           6.535
              32          -7.675           6.732
              33           -39.3           6.787
              34          -4.915           6.324
              35           12.48           6.657
              36          -38.24           6.775
              37          -23.33           6.657
              38           1.266           6.192
              39           41.03           6.839
              40          -14.23            7.05
              41          -3.092           6.573
              42           5.293           6.639
              43           33.47           6.784
              44          -43.22           6.677
              45          -6.304           6.857
              46           11.25           6.366
              47           63.43           7.006
              48          0.3851           6.239
              49          -21.65           6.277
              50           4.882           6.198
              51           30.15           6.462
              52           -7.42           6.204
              53          -17.68           6.256
              54          -9.994           6.159
              55           26.48           6.325
              56          -23.86           6.464
              57          -1.164           5.945
              58           2.197           6.082
              59           40.83            6.58
              60          -17.74            6.28
              61          -19.33           6.324
              62           15.99           6.069
              63           46.56           7.431
              64          -1.618           7.035
              65          -22.29           6.999
              66          -5.046           6.377
              67           17.68           6.362
              68          -4.721            6.51
              69          -5.902           6.695
              70           -6.77           6.458
              71           15.91           6.527
              72          -18.58             6.6
              73          -3.796           6.659
              74           10.87            6.52
              75           47.04           6.653
              76          -16.78           6.475
              77          -11.43           6.489
              78           20.79            6.53
              79           64.54           6.814
              80          -17.35           6.715
              81          -28.31            6.51
              82          -18.89           6.307
              83           38.73           6.519
              84          -18.17           6.798
              85           -11.8           6.309
              86          -7.404           6.039
              87           49.95            6.43
              88          -21.12           6.481
              89          -26.16           6.495
              90          -5.624           6.112
              91           66.22           6.641
              92           -24.5           6.236
              93          -25.53           6.257
              94           8.039           6.113
