APV                3              20               1               0
               0             156           51.15
               1           11.25           40.44
               2          -6.773            42.8
               3          -5.888           39.22
               4          -42.67           33.95
               5          -54.15           20.23
               6          -83.66           16.69
               7          -43.78            11.1
               8           -53.3           9.526
               9          -53.64            8.71
              10          -49.39           7.677
              11           18.85           7.525
              12          -36.18           7.244
              13          -43.38           7.224
              14           -4.12           6.896
              15           38.21           7.239
              16           12.43           7.544
              17          -42.94            7.27
              18          -26.34           7.512
              19           29.34            7.28
              20          -24.11           7.541
              21          -25.46           6.955
              22          -3.137           6.664
              23            29.5           7.066
              24          -26.35           7.368
              25          -11.78           6.878
              26           6.261           6.848
              27           75.41           7.369
              28          -20.21           7.055
              29          -15.62           7.089
              30          -3.843             6.6
              31           40.55           7.342
              32          -8.009            7.54
              33          -44.55           7.668
              34          -6.501            7.31
              35           12.88           7.257
              36          -43.21           7.505
              37          -25.93           7.437
              38           2.852           7.078
              39           46.27           7.399
              40           -16.1           7.834
              41           -3.13           7.375
              42            7.22           7.376
              43           40.47           7.491
              44          -48.33           7.323
              45          -7.662           7.563
              46           10.58           6.926
              47           68.24           7.842
              48         -0.8346           7.043
              49          -26.35           7.024
              50           4.238           7.025
              51           32.89           7.152
              52          -8.202           7.014
              53          -19.91           6.869
              54          -12.78           6.772
              55           26.93           7.015
              56          -28.75           6.997
              57          -1.986            6.67
              58           2.785           6.636
              59           46.57           7.277
              60          -20.06           6.709
              61          -22.62           6.841
              62           17.61           6.772
              63           51.36           8.372
              64          -2.194           7.165
              65          -26.77           7.216
              66          -6.759           7.356
              67           17.69           7.254
              68          -6.659           7.291
              69          -7.474            7.17
              70          -8.416           7.256
              71           16.17           7.312
              72          -23.03           7.148
              73          -4.899           7.087
              74           12.38           7.416
              75           53.17           7.362
              76          -20.29           7.111
              77          -15.11           7.195
              78           20.97           7.171
              79           71.57            7.53
              80          -19.86           7.435
              81          -32.91           7.149
              82          -24.67           6.952
              83           41.62            7.18
              84          -21.48           7.678
              85             -14           7.069
              86          -10.67           6.814
              87           53.94           7.203
              88          -24.27           7.249
              89          -28.63           7.034
              90          -6.107           6.817
              91           75.07           7.478
              92          -27.72           6.953
              93          -30.85           6.933
              94           7.963           6.683
              95           41.81           7.272
              96          -38.93           7.428
              97          -4.246           7.197
              98          -6.774            7.51
              99           11.46           7.458
             100          -27.23           7.399
             101          -16.95           7.414
             102          -12.89            7.12
             103           54.16            7.38
             104          -16.71             7.3
             105          -21.49           7.858
             106           16.31           7.644
             107           56.67           7.771
             108          -32.36             7.2
             109          -5.318           7.182
             110           29.16           7.268
             111           84.45           7.673
             112          -18.66           7.196
             113          -29.25           6.913
             114          -4.639           6.774
             115           46.21           7.265
             116          -25.44           7.292
             117            7.85           6.713
             118          -1.986           6.503
             119           41.22           7.009
             120          -20.67           7.172
             121          -10.54           6.948
             122            8.05            6.66
             123           45.59           7.255
             124          -17.21            6.86
